USDJPY,20160428,013900,111.52,111.53,111.52,111.53
USDJPY,20160428,014000,111.53,111.55,111.53,111.55
USDJPY,20160428,014100,111.56,111.60,111.56,111.58
USDJPY,20160428,014200,111.58,111.58,111.57,111.57
USDJPY,20160428,014300,111.56,111.56,111.55,111.55
USDJPY,20160428,014400,111.56,111.56,111.56,111.56
USDJPY,20160428,014500,111.56,111.56,111.54,111.54
USDJPY,20160428,014600,111.55,111.55,111.54,111.54
USDJPY,20160428,014700,111.55,111.61,111.55,111.60
USDJPY,20160428,014800,111.59,111.59,111.58,111.58
USDJPY,20160428,014900,111.58,111.59,111.58,111.59
USDJPY,20160428,015000,111.59,111.59,111.58,111.59
USDJPY,20160428,015100,111.58,111.58,111.56,111.57
USDJPY,20160428,015200,111.56,111.56,111.56,111.56
USDJPY,20160428,015300,111.56,111.56,111.54,111.55
USDJPY,20160428,015400,111.54,111.55,111.54,111.55
USDJPY,20160428,015500,111.54,111.54,111.52,111.54
USDJPY,20160428,015600,111.53,111.53,111.49,111.50
USDJPY,20160428,015700,111.49,111.51,111.49,111.51
USDJPY,20160428,015800,111.50,111.52,111.50,111.52
USDJPY,20160428,015900,111.52,111.52,111.50,111.50
USDJPY,20160428,020000,111.50,111.51,111.49,111.51
USDJPY,20160428,020100,111.50,111.52,111.50,111.52
USDJPY,20160428,020200,111.51,111.51,111.50,111.50
USDJPY,20160428,020300,111.51,111.52,111.50,111.51
USDJPY,20160428,020400,111.51,111.51,111.50,111.51
USDJPY,20160428,020500,111.51,111.51,111.50,111.50
USDJPY,20160428,020600,111.50,111.51,111.50,111.51
USDJPY,20160428,020700,111.51,111.55,111.51,111.54
USDJPY,20160428,020800,111.55,111.56,111.54,111.56
USDJPY,20160428,020900,111.56,111.56,111.54,111.55
USDJPY,20160428,021000,111.56,111.57,111.56,111.57
USDJPY,20160428,021100,111.57,111.57,111.56,111.56
USDJPY,20160428,021200,111.56,111.57,111.56,111.57
USDJPY,20160428,021300,111.56,111.60,111.56,111.60
USDJPY,20160428,021400,111.61,111.61,111.59,111.59
USDJPY,20160428,021500,111.59,111.59,111.57,111.57
USDJPY,20160428,021600,111.58,111.58,111.57,111.57
USDJPY,20160428,021700,111.56,111.57,111.56,111.57
USDJPY,20160428,021800,111.58,111.58,111.57,111.58
USDJPY,20160428,021900,111.58,111.58,111.57,111.57
USDJPY,20160428,022000,111.57,111.59,111.57,111.59
USDJPY,20160428,022100,111.58,111.59,111.57,111.58
USDJPY,20160428,022200,111.57,111.58,111.57,111.57
USDJPY,20160428,022300,111.56,111.57,111.55,111.56
USDJPY,20160428,022400,111.57,111.57,111.57,111.57
USDJPY,20160428,022500,111.57,111.58,111.57,111.57
USDJPY,20160428,022600,111.57,111.57,111.56,111.56
USDJPY,20160428,022700,111.55,111.56,111.55,111.55
USDJPY,20160428,022800,111.55,111.55,111.53,111.53
USDJPY,20160428,022900,111.53,111.53,111.48,111.49
USDJPY,20160428,023000,111.50,111.52,111.50,111.51
USDJPY,20160428,023100,111.52,111.52,111.51,111.51
USDJPY,20160428,023200,111.51,111.53,111.51,111.52
USDJPY,20160428,023300,111.52,111.52,111.51,111.52
USDJPY,20160428,023400,111.53,111.55,111.53,111.54
USDJPY,20160428,023500,111.53,111.53,111.53,111.53
USDJPY,20160428,023600,111.53,111.55,111.53,111.53
USDJPY,20160428,023700,111.52,111.54,111.52,111.53
USDJPY,20160428,023800,111.52,111.53,111.52,111.53
USDJPY,20160428,023900,111.52,111.53,111.52,111.53
USDJPY,20160428,024000,111.53,111.56,111.53,111.56
USDJPY,20160428,024100,111.55,111.55,111.55,111.55
USDJPY,20160428,024200,111.54,111.55,111.51,111.51
USDJPY,20160428,024300,111.50,111.50,111.46,111.48
USDJPY,20160428,024400,111.49,111.50,111.48,111.48
USDJPY,20160428,024500,111.48,111.50,111.48,111.50
USDJPY,20160428,024600,111.49,111.50,111.48,111.49
USDJPY,20160428,024700,111.50,111.50,111.49,111.49
USDJPY,20160428,024800,111.49,111.55,111.49,111.54
USDJPY,20160428,024900,111.55,111.57,111.55,111.56
USDJPY,20160428,025000,111.57,111.57,111.55,111.55
USDJPY,20160428,025100,111.55,111.56,111.55,111.55
USDJPY,20160428,025200,111.54,111.56,111.54,111.56
USDJPY,20160428,025300,111.57,111.63,111.57,111.61
USDJPY,20160428,025400,111.62,111.67,111.62,111.64
USDJPY,20160428,025500,111.63,111.72,111.63,111.70
USDJPY,20160428,025600,111.71,111.71,111.65,111.66
USDJPY,20160428,025700,111.65,111.67,111.65,111.66
USDJPY,20160428,025800,111.65,111.68,111.65,111.66
USDJPY,20160428,025900,111.65,111.66,111.64,111.66
USDJPY,20160428,030000,111.66,111.69,111.65,111.68
USDJPY,20160428,030100,111.69,111.75,111.69,111.73
USDJPY,20160428,030200,111.72,111.72,111.69,111.69
USDJPY,20160428,030300,111.70,111.70,111.69,111.69
USDJPY,20160428,030400,111.70,111.71,111.70,111.71
USDJPY,20160428,030500,111.71,111.72,111.70,111.72
USDJPY,20160428,030600,111.72,111.74,111.72,111.74
USDJPY,20160428,030700,111.74,111.74,111.73,111.73
USDJPY,20160428,030800,111.72,111.73,111.71,111.72
USDJPY,20160428,030900,111.73,111.75,111.72,111.74
USDJPY,20160428,031000,111.75,111.75,111.73,111.75
USDJPY,20160428,031100,111.76,111.78,111.76,111.76
USDJPY,20160428,031200,111.76,111.78,111.75,111.78
USDJPY,20160428,031300,111.77,111.77,111.75,111.76
USDJPY,20160428,031400,111.76,111.76,111.76,111.76
USDJPY,20160428,031500,111.75,111.75,111.74,111.75
USDJPY,20160428,031600,111.75,111.75,111.74,111.74
USDJPY,20160428,031700,111.75,111.76,111.75,111.76
USDJPY,20160428,031800,111.77,111.84,111.77,111.81
USDJPY,20160428,031900,111.81,111.83,111.81,111.83
USDJPY,20160428,032000,111.82,111.84,111.81,111.84
USDJPY,20160428,032100,111.83,111.86,111.83,111.85
USDJPY,20160428,032200,111.84,111.84,111.83,111.84
USDJPY,20160428,032300,111.83,111.83,111.81,111.81
USDJPY,20160428,032400,111.82,111.84,111.82,111.84
USDJPY,20160428,032500,111.84,111.84,111.79,111.79
USDJPY,20160428,032600,111.80,111.80,111.77,111.78
USDJPY,20160428,032700,111.78,111.79,111.77,111.77
USDJPY,20160428,032800,111.76,111.78,111.76,111.76
USDJPY,20160428,032900,111.77,111.77,111.76,111.77
USDJPY,20160428,033000,111.77,111.78,111.77,111.78
USDJPY,20160428,033100,111.77,111.77,111.75,111.75
USDJPY,20160428,033200,111.74,111.75,111.73,111.75
USDJPY,20160428,033300,111.74,111.75,111.73,111.73
USDJPY,20160428,033400,111.74,111.75,111.72,111.74
USDJPY,20160428,033500,111.73,111.73,111.71,111.72
USDJPY,20160428,033600,111.73,111.74,111.72,111.74
USDJPY,20160428,033700,111.73,111.73,111.71,111.72
USDJPY,20160428,033800,111.73,111.75,111.73,111.74
USDJPY,20160428,033900,111.73,111.74,111.73,111.74
USDJPY,20160428,034000,111.73,111.75,111.73,111.75
USDJPY,20160428,034100,111.76,111.76,111.73,111.73
USDJPY,20160428,034200,111.74,111.74,111.73,111.74
USDJPY,20160428,034300,111.73,111.74,111.72,111.73
USDJPY,20160428,034400,111.72,111.73,111.71,111.72
USDJPY,20160428,034500,111.73,111.74,111.73,111.73
USDJPY,20160428,034600,111.74,111.74,111.74,111.74
USDJPY,20160428,034700,111.75,111.75,111.72,111.73
USDJPY,20160428,034800,111.74,111.74,111.73,111.73
USDJPY,20160428,034900,111.73,111.73,111.71,111.73
USDJPY,20160428,035000,111.72,111.73,111.71,111.73
