35,66,4,0,0,3683
43,66,0,0,0,1161
1,0,191,2,192,468
43,66,0,0,0,2093
43,66,0,0,0,3030
43,66,0,0,0,1019
16,34,1,0,0,700
43,66,0,0,0,1927
16,34,1,0,0,78
43,66,0,0,0,3369
1,0,16,0,15,2853
1,0,66,0,65,3406
1,0,126,0,125,1380
1,11,6,0,0,413
1,0,103,0,102,294
1,0,194,116,309,990
16,34,1,0,0,2316
16,34,1,0,0,2218
43,66,0,0,0,764
1,0,45,0,44,1442
1,14,34,0,19,1614
1,0,194,41,234,349
0,0,110,0,109,1743
43,66,0,0,0,3364
1,1,11,0,8,2075
1,4,7,0,0,3251
1,0,34,0,33,1981
1,0,33,0,32,3638
1,1,20,0,17,3205
1,0,62,2,63,2081
1,0,18,0,17,1383
1,0,115,0,114,606
1,0,168,0,167,137
2,1,12,0,9,1414
1,0,26,0,25,3559
1,0,26,1,26,1855
1,0,32,0,31,2522
43,66,0,0,0,432
1,1,15,0,12,666
1,9,8,0,0,3794
43,66,0,0,0,1074
43,66,0,0,0,860
43,66,0,0,0,2308
1,0,45,0,44,3884
16,34,1,0,0,1063
24,55,1,0,0,1567
1,1,11,0,8,1776
2,25,14,0,0,2565
43,66,0,0,0,3047
1,0,13,0,12,2158
43,66,0,0,0,2576
16,34,1,0,0,3287
43,66,0,0,0,708
14,45,6,0,0,3829
1,0,27,0,26,2362
1,0,182,0,181,2415
16,34,1,0,0,2583
1,0,116,0,115,2796
43,66,0,0,0,2589
8,45,4,0,0,3286
1,0,119,0,118,1601
23,34,1,0,0,2814
1,0,33,0,32,710
43,66,0,0,0,1656
43,66,0,0,0,323
43,66,0,0,0,856
43,66,0,0,0,2142
43,66,0,0,0,1834
1,0,35,0,34,112
5,28,60,0,9,1664
5,55,0,0,0,191
17,36,27,0,0,3211
1,0,160,7,166,545
43,66,0,0,0,2467
1,0,49,0,48,2733
5,55,0,0,0,187
1,9,8,0,0,3612
1,0,8,0,7,588
23,30,30,0,0,1684
16,34,1,0,0,756
1,0,71,0,70,2326
43,66,0,0,0,262
1,0,33,0,32,1283
2,3,6,0,0,1944
16,34,1,0,0,3089
1,5,8,0,2,212
2,1,37,0,34,3384
16,34,1,0,0,2436
16,34,1,0,0,1331
43,66,0,0,0,2590
43,66,0,0,0,542
1,0,51,0,50,2383
11,36,10,0,0,3750
1,0,76,0,75,3114
1,0,25,0,24,1305
43,66,0,0,0,961
1,0,21,0,20,2686
43,66,0,0,0,2882
15,45,7,0,0,2099
37,45,3,0,0,3234
15,21,47,0,9,1662
37,66,0,0,0,2476
43,66,0,0,0,574
1,1,26,0,23,2988
1,0,103,0,102,170
2,1,12,0,9,3397
1,1,11,0,8,660
19,45,6,0,0,1921
43,66,0,0,0,3217
1,0,69,0,68,26
43,66,0,0,0,977
1,0,191,29,219,2116
43,66,0,0,0,2250
16,34,1,0,0,566
43,66,0,0,0,526
43,66,0,0,0,1901
3,3,6,0,0,3500
1,0,90,0,89,359
43,66,0,0,0,2765
1,1,24,0,21,1229
0,0,120,0,119,2299
0,15,45,0,18,108
51,66,0,0,0,2820
1,0,47,3,49,604
36,66,0,0,0,2608
43,66,0,0,0,1001
1,0,26,0,25,2614
7,10,3,0,0,232
18,45,6,0,0,3694
1,0,127,0,126,477
1,0,82,0,81,1338
7,45,0,0,0,3458
1,0,16,0,15,3054
2,30,25,0,0,2623
1,0,115,0,114,1182
2,1,75,0,72,225
43,66,0,0,0,330
43,66,0,0,0,207
1,0,45,0,44,1447
1,0,176,317,492,142
1,0,73,214,286,1510
1,0,112,0,111,48
43,66,0,0,0,1857
16,34,1,0,0,360
43,66,0,0,0,3641
8,46,3,0,0,3585
2,1,66,0,63,3416
1,0,122,0,121,3170
1,0,13,0,12,3160
37,66,0,0,0,3279
43,66,0,0,0,3377
1,0,48,0,47,1988
1,0,88,3,90,2321
43,66,0,0,0,3730
0,0,12,0,11,3135
1,0,64,0,63,1076
6,45,4,0,0,3665
1,0,73,0,72,3082
1,0,16,0,15,766
17,45,3,0,0,449
23,38,3,0,0,1574
43,66,0,0,0,3506
19,55,0,0,0,1579
3,18,2,0,0,659
3,18,2,0,0,2774
44,33,1,0,0,2763
18,45,0,0,0,1141
1,0,65,0,64,682
43,66,0,0,0,353
14,32,1,0,0,2971
16,34,1,0,0,3633
10,49,1,0,0,375
43,66,0,0,0,984
6,7,4,0,0,2989
1,0,7,0,6,2833
7,36,29,0,0,1155
1,0,49,0,48,2409
43,66,0,0,0,3372
10,38,3,0,0,1485
1,0,48,0,47,788
1,0,45,0,44,3914
1,0,45,0,44,128
1,0,183,0,182,3692
18,45,7,0,0,3726
1,0,12,0,11,501
43,66,0,0,0,278
5,46,2,0,0,2944
1,0,25,0,24,1313
1,1,11,0,8,1617
43,66,0,0,0,3521
24,45,2,0,0,490
1,0,41,0,40,3144
61,78,0,0,0,1843
1,0,76,0,75,2650
1,0,87,0,86,155
1,0,166,0,165,387
43,66,0,0,0,1913
1,0,110,0,109,2626
43,66,0,0,0,626
20,45,9,0,0,1112
1,0,35,0,34,1294
9,37,5,0,0,461
43,66,0,0,0,2712
43,66,0,0,0,257
0,0,16,0,15,1426
1,0,157,10,166,1562
4,32,1,0,0,3451
16,34,1,0,0,1358
21,45,9,0,0,782
0,1,73,0,71,951
43,66,0,0,0,85
43,66,0,0,0,3647
1,1,7,0,5,809
3,18,2,0,0,1156
1,0,24,0,23,2200
43,66,0,0,0,2281
43,66,0,0,0,1557
43,66,0,0,0,425
1,0,16,0,15,1486
27,78,0,0,0,3614
43,66,0,0,0,3057
2,30,7,0,0,2056
43,66,0,0,0,3812
0,0,12,0,11,736
36,66,0,0,0,3607
2,37,5,0,0,539
18,45,9,0,0,2876
1,0,25,0,24,3648
1,0,29,0,28,781
1,0,55,0,54,3428
1,0,100,0,99,2847
43,66,0,0,0,3233
1,0,13,0,12,3015
1,0,64,0,63,3339
43,66,0,0,0,1950
43,66,0,0,0,2865
2,1,12,0,9,520
1,1,24,0,21,1698
43,66,0,0,0,2782
8,37,10,0,0,2037
43,66,0,0,0,532
14,49,2,0,0,1193
43,66,0,0,0,2455
1,0,47,0,46,3820
43,66,0,0,0,55
43,66,0,0,0,3592
43,66,0,0,0,1890
27,78,0,0,0,57
15,21,67,0,29,1681
43,66,0,0,0,872
0,0,69,0,68,2642
24,45,10,0,0,2354
1,0,13,0,12,3479
15,45,4,0,0,3790
43,66,0,0,0,3660
0,0,182,53,234,1146
1,0,194,23,216,395
2,1,91,0,88,3435
1,0,50,0,49,89
1,0,160,0,159,175
2,15,1,0,0,584
43,66,0,0,0,988
1,0,72,0,71,3307
43,66,0,0,0,35
1,0,13,0,12,2295
15,45,7,0,0,3584
1,1,16,0,14,2453
36,66,0,0,0,1882
43,66,0,0,0,1550
1,0,32,0,31,1421
1,0,45,0,44,1454
43,66,0,0,0,2827
1,0,61,0,60,665
43,66,0,0,0,3021
27,78,0,0,0,2758
1,0,15,0,14,1476
43,66,0,0,0,1207
9,28,19,0,0,2533
1,0,100,16,115,2641
20,45,57,0,0,2670
43,66,0,0,0,3007
19,55,0,0,0,1584
1,1,5,0,3,904
43,66,0,0,0,3848
1,24,9,0,0,930
8,22,29,0,0,1675
3,24,5,0,0,649
11,38,2,0,0,2972
16,34,1,0,0,2150
43,66,0,0,0,1318
15,55,0,0,0,642
3,28,9,0,0,648
1,0,15,0,14,3903
9,45,4,0,0,2006
16,34,1,0,0,2245
43,66,0,0,0,3178
43,66,0,0,0,1764
17,57,1,0,0,2130
19,45,10,0,0,3348
38,66,0,0,0,1908
43,66,0,0,0,1028
1,0,9,0,8,198
1,29,1,0,0,1589
43,66,0,0,0,2792
43,66,0,0,0,2550
1,1,5,0,3,1718
43,66,0,0,0,1098
43,66,0,0,0,1059
1,0,37,0,36,2683
0,0,13,0,12,3003
17,37,13,0,0,3713
43,66,0,0,0,3349
1,55,0,0,0,913
5,45,3,0,0,3644
7,36,8,0,0,2019
43,66,0,0,0,2665
15,34,1,0,0,361
1,0,11,0,10,202
16,45,7,0,0,2468
1,0,138,0,137,184
16,34,1,0,0,3282
0,0,9,0,8,776
43,66,0,0,0,3738
19,45,7,0,0,1819
1,0,26,0,25,2183
17,45,2,0,0,1459
0,0,156,15,170,1570
2,1,24,0,21,2673
25,45,9,0,0,1984
1,0,38,0,37,1269
5,45,3,0,0,412
1,0,26,0,25,181
1,0,164,16,179,307
43,66,0,0,0,3472
5,28,56,0,5,1671
0,0,14,0,13,1463
7,36,1,0,0,830
5,6,11,0,0,2041
1,8,7,0,0,1467
1,0,44,0,43,154
17,45,11,0,0,3721
10,49,1,0,0,2893
1,0,15,0,14,2062
16,34,1,0,0,1101
43,66,0,0,0,2801
1,1,11,0,8,704
21,45,8,0,0,326
1,0,31,0,30,1165
1,0,34,0,33,1462
16,34,1,0,0,2886
1,1,31,0,29,2543
1,0,119,0,118,681
43,66,0,0,0,335
1,1,11,0,8,3062
43,66,0,0,0,1029
43,66,0,0,0,2715
43,66,0,0,0,5
15,45,8,0,0,3531
43,66,0,0,0,2105
26,55,4,0,0,3292
1,0,22,0,21,2694
22,46,5,0,0,3455
1,1,11,0,8,2791
13,37,46,0,0,554
0,0,59,0,58,1957
57,66,0,0,0,552
1,0,43,0,42,2657
17,45,7,0,0,1867
0,0,19,0,18,3766
1,1,6,0,4,1623
43,66,0,0,0,2505
43,66,0,0,0,74
1,0,70,0,69,3533
1,0,116,0,115,890
1,0,114,0,113,2936
2,1,111,0,108,440
2,30,51,0,0,3699
43,66,0,0,0,1926
1,0,31,0,30,1289
1,0,60,0,59,299
43,66,0,0,0,2024
1,0,20,0,19,1282
1,0,116,0,115,2525
43,66,0,0,0,841
5,28,57,0,6,1694
43,66,0,0,0,1898
1,0,66,0,65,1044
1,0,167,0,166,3513
1,0,72,0,71,1350
1,6,4,0,0,1751
1,0,14,0,13,91
43,66,0,0,0,2137
1,0,26,0,25,3183
1,1,34,0,31,1240
7,10,3,0,0,2815
38,66,0,0,0,3079
1,0,191,8,198,467
44,66,0,0,0,2121
1,1,15,0,12,481
1,0,191,14,204,474
43,66,0,0,0,867
0,0,26,0,25,3563
1,14,31,0,16,3355
1,0,46,0,45,1976
1,0,62,0,61,3669
0,0,124,20,143,3442
5,45,3,0,0,817
16,34,1,0,0,563
1,0,30,0,29,2751
1,1,42,0,39,3470
43,66,0,0,0,3248
19,49,2,0,0,2919
36,66,0,0,0,2953
1,0,159,10,168,229
1,0,131,0,130,673
43,66,0,0,0,3489
1,0,26,0,25,3322
27,66,0,0,0,68
43,66,0,0,0,2059
1,0,56,0,55,315
43,66,0,0,0,2514
1,1,11,0,8,1827
1,0,64,1,64,3628
5,45,3,0,0,1947
10,36,16,0,0,2501
1,0,174,0,173,2366
43,66,0,0,0,1347
20,48,1,0,0,3807
1,0,86,10,95,222
1,1,11,0,8,3350
43,66,0,0,0,1504
24,45,2,0,0,25
1,0,23,0,22,2911
2,1,144,4,145,2270
16,34,1,0,0,2418
2,1,12,0,9,3132
1,0,110,0,109,305
1,0,28,0,27,1253
1,0,17,0,16,928
1,36,10,0,0,1644
1,0,39,0,38,1526
16,34,1,0,0,3245
1,0,127,47,173,217
0,0,65,0,64,2648
43,66,0,0,0,281
24,55,1,0,0,1730
1,0,120,0,119,158
1,0,13,0,12,3784
43,66,0,0,0,3623
14,32,9,0,0,46
2,1,10,0,7,3412
43,66,0,0,0,1851
15,45,8,0,0,3832
1,0,176,0,175,1316
1,0,46,0,45,3327
1,0,83,0,82,2630
0,0,22,0,21,3658
43,66,0,0,0,1418
6,24,10,0,0,36
1,0,87,0,86,2373
1,0,135,0,134,2263
1,0,108,0,107,3386
16,34,1,0,0,1368
2,1,9,0,6,748
1,0,189,22,210,472
43,66,0,0,0,3505
27,56,7,0,0,1655
0,0,12,0,11,1943
16,34,1,0,0,317
36,66,0,0,0,132
1,0,99,0,98,711
0,15,12,0,0,1254
1,0,59,0,58,1791
3,30,44,0,0,1642
1,0,180,0,179,3712
16,34,1,0,0,3779
20,49,1,0,0,892
18,45,9,0,0,3747
11,37,12,0,0,2180
43,66,0,0,0,2769
57,66,0,0,0,546
20,45,0,0,0,2071
2,1,13,0,10,1428
43,66,0,0,0,537
43,66,0,0,0,1018
39,91,0,0,0,1125
18,34,3,0,0,1007
1,1,24,0,22,2279
1,1,9,0,7,3896
1,0,7,0,6,741
0,0,44,0,43,1443
1,1,11,0,8,1833
20,45,10,0,0,3298
43,66,0,0,0,1186
16,34,1,0,0,998
43,66,0,0,0,3119
43,66,0,0,0,2806
43,66,0,0,0,3032
2,1,9,0,6,1789
43,66,0,0,0,3566
47,66,1,0,0,2240
3,4,3,0,0,3880
43,66,0,0,0,3192
1,0,41,0,40,2076
43,66,0,0,0,529
19,45,10,0,0,3556
43,66,0,0,0,1545
43,66,0,0,0,1838
43,66,0,0,0,1773
2,1,12,0,9,1058
1,0,45,0,44,3883
43,66,0,0,0,3166
1,0,21,0,20,2573
1,0,111,1,111,3704
43,66,0,0,0,987
1,36,2,0,0,2984
1,0,181,7,187,1150
1,0,173,181,353,3392
1,28,8,0,0,2860
23,48,2,0,0,3141
24,45,11,0,0,1535
5,45,3,0,0,3775
10,29,9,0,0,2390
2,55,0,0,0,908
1,1,20,0,17,1335
1,0,16,0,15,3780
4,6,17,0,6,2580
43,66,0,0,0,3409
1,0,50,0,49,3127
0,0,113,0,112,284
1,27,2,0,0,903
1,0,30,0,29,247
1,0,62,0,61,1340
1,0,112,0,111,3870
1,0,134,0,133,165
1,0,86,0,85,289
43,66,0,0,0,2351
1,0,67,0,66,729
44,66,0,0,0,2119
1,0,117,0,116,2
1,0,37,0,36,3891
10,38,11,0,0,808
17,45,7,0,0,845
44,66,0,0,0,2125
43,66,0,0,0,2553
43,66,0,0,0,1847
1,0,36,0,35,1231
1,0,71,0,70,2979
43,66,0,0,0,3270
1,0,28,0,27,1249
1,0,174,27,200,147
43,66,0,0,0,2446
43,66,0,0,0,973
43,66,0,0,0,2569
17,45,0,0,0,2961
24,55,2,0,0,1046
18,45,0,0,0,1142
1,1,11,0,8,2095
1,0,25,0,24,1291
15,45,5,0,0,2599
8,37,8,0,0,2601
1,0,38,0,37,3227
43,66,0,0,0,319
17,45,0,0,0,2960
24,45,13,0,0,2571
44,66,0,0,0,1052
1,0,188,8,195,1179
1,0,111,0,110,2857
1,0,13,0,12,1922
7,36,8,0,0,735
36,66,0,0,0,3048
1,0,93,0,92,1493
43,66,0,0,0,2397
9,45,4,0,0,2948
43,66,0,0,0,974
1,0,89,0,88,2629
0,0,20,0,19,1271
3,7,47,0,34,1668
24,36,0,0,0,1715
1,0,43,0,42,344
43,66,0,0,0,1613
19,45,12,0,0,2103
1,0,87,0,86,2949
19,45,17,0,0,636
1,0,68,0,67,1710
2,24,10,0,0,1104
0,0,85,0,84,1406
18,45,0,0,0,1133
3,28,22,0,0,2224
43,66,0,0,0,209
1,0,65,0,64,2421
1,0,14,0,13,1905
19,45,8,0,0,2837
43,66,0,0,0,3203
43,66,0,0,0,1118
19,55,0,0,0,1575
1,0,74,0,73,117
43,66,0,0,0,2428
1,0,76,0,75,2207
23,48,2,0,0,80
7,24,11,0,0,3754
1,0,29,0,28,600
16,34,1,0,0,336
43,66,0,0,0,2472
1,0,58,0,57,457
12,28,0,0,0,1301
2,36,1,0,0,821
1,0,66,0,65,696
1,1,81,0,79,383
0,0,11,0,10,2532
10,49,1,0,0,3817
1,1,11,0,8,1873
0,3,4,0,0,1721
43,66,0,0,0,2497
43,66,0,0,0,3651
1,0,38,0,37,3376
1,0,18,0,17,2179
17,45,0,0,0,2172
1,0,43,0,42,1431
43,66,0,0,0,92
43,66,0,0,0,1489
43,66,0,0,0,3050
1,0,35,0,34,3687
1,0,67,71,137,1212
1,0,87,0,86,2253
43,66,0,0,0,1805
2,1,19,0,16,2787
18,36,25,0,0,2433
20,48,1,0,0,3226
1,27,3,0,0,1727
24,45,3,0,0,1477
1,0,15,0,14,1164
2,1,12,0,9,2922
1,0,84,0,83,2824
16,34,1,0,0,505
43,66,0,0,0,2739
2,1,12,0,9,670
43,66,0,0,0,1094
43,66,0,0,0,419
43,66,0,0,0,2178
1,0,75,0,74,995
7,36,2,0,0,837
1,0,33,0,32,1225
43,66,0,0,0,2909
1,0,76,0,75,2015
1,0,69,0,68,290
1,0,152,0,151,149
1,0,109,0,108,625
1,0,105,0,104,3208
43,66,0,0,0,3839
43,66,0,0,0,210
1,0,149,0,148,712
1,0,133,0,132,406
16,34,1,0,0,3365
16,34,1,0,0,2560
9,38,12,0,0,2289
43,66,0,0,0,3283
2,1,77,3,77,2312
7,24,3,0,0,19
2,3,9,0,3,3096
1,0,30,0,29,2702
43,66,0,0,0,3637
43,66,0,0,0,1030
43,66,0,0,0,365
16,34,1,0,0,2730
1,0,119,1,119,763
3,25,5,0,0,3255
8,37,14,0,0,2593
1,0,67,0,66,3332
43,66,0,0,0,3196
9,36,6,0,0,2021
1,0,74,0,73,3430
15,45,5,0,0,1895
1,0,13,0,12,3318
1,0,56,0,55,2920
3,18,2,0,0,2038
43,66,0,0,0,570
16,34,1,0,0,3123
16,34,1,0,0,1880
1,0,33,0,32,3799
43,66,0,0,0,252
1,0,25,0,24,3761
9,38,11,0,0,1159
2,1,53,0,50,3389
1,0,134,0,133,883
1,0,126,0,125,2048
43,66,0,0,0,655
43,66,0,0,0,3110
43,66,0,0,0,421
16,45,9,0,0,1998
17,45,10,0,0,2930
1,0,64,0,63,2332
1,0,47,0,46,1367
18,45,9,0,0,3825
43,66,0,0,0,271
1,37,6,0,0,3742
43,66,0,0,0,1024
1,0,74,1,74,1070
43,66,0,0,0,3117
24,45,8,0,0,3174
15,45,5,0,0,2867
15,45,5,0,0,2871
1,0,20,0,19,491
40,66,0,0,0,1863
16,45,6,0,0,3618
43,66,0,0,0,3275
1,0,116,0,115,2463
1,0,16,0,15,13
44,33,1,0,0,2493
1,0,50,0,49,105
1,0,69,69,137,1514
7,36,3,0,0,840
1,1,6,0,4,1647
1,0,33,0,32,597
2,28,28,0,0,2380
1,0,111,61,171,111
15,45,5,0,0,3549
43,66,0,0,0,408
1,0,122,93,214,1411
24,45,2,0,0,1480
43,66,0,0,0,3581
17,45,10,0,0,3265
1,0,63,0,62,3577
3,18,2,0,0,2777
14,57,1,0,0,242
43,66,0,0,0,559
3,40,1,0,0,1588
1,0,173,0,172,32
16,45,8,0,0,3601
1,10,44,0,33,443
1,0,105,0,104,2234
12,38,2,0,0,1795
3,15,1,0,0,580
43,66,0,0,0,2800
1,2,12,0,9,2523
20,45,9,0,0,3519
43,66,0,0,0,3808
43,66,0,0,0,3273
22,45,12,0,0,846
0,0,41,0,40,1257
2,1,14,0,11,31
6,28,27,0,0,1689
41,66,0,0,0,3484
16,34,1,0,0,1861
13,18,3,0,0,2307
43,66,0,0,0,2706
16,45,5,0,0,2825
43,66,0,0,0,3312
1,21,9,0,0,1296
43,66,0,0,0,1553
1,0,110,3,112,3415
16,45,6,0,0,2161
0,0,22,0,21,2897
43,66,0,0,0,3336
1,0,47,0,46,1303
43,66,0,0,0,2133
43,66,0,0,0,1654
43,66,0,0,0,968
1,1,11,0,8,675
22,45,11,0,0,3494
43,66,0,0,0,3510
13,38,4,0,0,15
43,66,0,0,0,3268
16,34,1,0,0,431
1,1,11,0,8,3016
43,66,0,0,0,382
19,45,6,0,0,3541
12,49,1,0,0,2236
19,45,6,0,0,3487
43,66,0,0,0,2846
1,0,84,0,83,1506
16,34,1,0,0,2855
2,1,12,0,9,3863
1,0,165,25,189,139
1,0,25,0,24,129
1,0,129,0,128,3008
1,0,71,0,70,926
43,66,0,0,0,2145
43,66,0,0,0,859
1,0,47,0,46,1246
15,49,2,0,0,3693
1,0,13,0,12,739
1,1,11,0,9,1083
1,0,34,0,33,1293
7,55,6,0,0,876
43,66,0,0,0,3024
43,66,0,0,0,1792
1,0,13,0,12,2890
1,0,77,0,76,662
8,55,0,0,0,168
7,8,5,0,0,135
1,1,11,0,8,3344
1,0,42,0,41,3913
1,0,162,0,161,145
1,0,62,0,61,1518
0,0,122,0,121,3447
8,55,0,0,0,178
1,0,125,113,237,3444
43,66,0,0,0,2674
20,45,0,0,0,1131
1,1,22,0,19,3624
43,66,0,0,0,3156
37,66,0,0,0,2728
43,66,0,0,0,3803
1,1,11,0,8,1876
0,0,122,31,152,3439
1,0,59,0,58,124
1,0,62,0,61,772
1,0,81,0,80,1759
2,1,21,0,18,1429
16,45,4,0,0,1974
3,30,12,0,0,2032
0,0,181,0,180,2536
12,49,1,0,0,3611
10,13,20,0,0,2483
43,66,0,0,0,3026
45,56,2,0,0,1374
1,0,49,1,49,1528
2,1,12,0,9,653
29,55,2,0,0,2807
0,0,36,0,35,2303
3,3,65,0,59,1692
1,0,27,0,26,2677
1,0,163,295,457,2259
1,0,69,0,68,3064
8,45,0,0,0,509
20,46,1,0,0,3708
43,66,0,0,0,2212
43,66,0,0,0,1015
43,66,0,0,0,976
1,0,151,0,150,367
1,0,40,0,39,716
43,66,0,0,0,1886
43,66,0,0,0,1821
1,0,138,0,137,1972
43,66,0,0,0,940
11,45,4,0,0,3589
1,0,160,0,159,685
1,0,93,0,92,743
7,24,3,0,0,21
2,1,64,0,61,2265
43,66,0,0,0,523
